name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom
256339597,23.9651,54.4382,PL,PSE,Polygon,Alytus LitPol HVDC Back-to-back station ,LI,400000;330000,,,Manually corrected (tie-line). In LI,ALYTUS,POINT (23.9651 54.4382),False,400.0
200395114,24.3764,50.2124,PL,PSE,Polygon,ДТЕС,UA,220000;110000;35000,,,Manually corrected (tie-line). In UA,DOBROTWOR,POINT (24.3764 50.2124),False,220.0
14939275,14.8385,56.153,PL,PSE,MultiPolygon,Stärnö omriktarstation ,SE,400000,Svenska Kraftnät,,Manually corrected (tie-line). In SE,STARNO,POINT (14.8385 56.153),False,400.0
238952272,22.5242,44.665,RO,TEL,MultiPolygon,Djerdap 1,RS,400000;110000,,,Manually corrected (tie-line). In RS,Djerdap,POINT (22.5242 44.665),False,400.0
144787750,27.507,43.3144,RO,TEL,Polygon,Подстанция Варна,BG,750000;400000;15750,НЕК,,Manually corrected (tie-line). In BG,Varna,POINT (27.507 43.3144),False,400.0
157471230,23.7777,43.7451,RO,TEL,Polygon,Подстанция Козлодуй ,BG,400000;220000,,,Manually corrected (tie-line). In BG,Kozlodui,POINT (23.7777 43.7451),False,400.0
200516868,27.5742,43.3327,RO,TEL,Polygon,Dobrudja ,BG,400000;220000;110000,,,Manually corrected (tie-line). In BG,Dobrudja,POINT (27.5742 43.3327),False,400.0
49437741,28.5006,45.7105,RO,TEL,Polygon,Vulcăneşti,MO,400000;110000;10000,,,Manually corrected (tie-line). In MO,Vulcanesti,POINT (28.5006 45.7105),False,400.0
41892273,13.4715,45.8522,SI,ELES,Polygon,Redipuglia,IT,380000,Terna,,Manually corrected (tie-line). In IT,Redipuglia,POINT (13.4715 45.8522),False,400.0
61038773,13.83145,45.66334,SI,ELES,Polygon,Padriciano,IT,220000,Terna,,Manually corrected (tie-line). In IT,Padriciano,POINT (13.83145 45.66334),False,220.0
38868243T,12.739733378696268,47.27759548453195,AT,APG,Polygon,Umspannwerk Tauern,AT,380000;220000,Austrian Power Grid AG,,,"Tauern, TR Tauern TARHU41, TR Tauern TARHU42, PST Tauern TAPST",POINT (12.739733378696268 47.27759548453195),True,220.0
81540198T,13.081870668673746,48.256519536727325,AT,APG,Polygon,Umspannwerk St. Peter,AT,380000,Austrian Power Grid AG,,,"St. Peter, St.Peter, TR St. Peter SPRHU41, TR St. Peter SPRHU42, TR St. Peter SPRHU43",POINT (13.081870668673746 48.256519536727325),True,220.0
162826525T,12.805760955273785,46.82504401999443,AT,APG,Polygon,Lienz,AT,380000;220000;110000,Austrian Power Grid AG,,,"Lienz, TR Lienz LIRHU41, TR Lienz LIRHU42, PST Lienz LIPST",POINT (12.805760955273785 46.82504401999443),True,220.0
727225348T,10.873845198722057,47.24424668126896,AT,APG,Polygon,APG Umspannwerk Westtirol,AT,380000;220000;110000,Austrian Power Grid AG,,,"Westtirol, TR Westtirol WTRHU41",POINT (10.873845198722057 47.24424668126896),True,220.0
83831570T,14.681460598338008,46.66845419378629,AT,APG,Polygon,Umspannwerk Obersielach,AT,380000;220000;110000,Austrian Power Grid AG,,,"Obersielach, TR Obersielach OSRHU41, TR Obersielach OSRHU43, TR Obersielach OSRHU42",POINT (14.681460598338008 46.66845419378629),True,220.0
27795895T,16.420069271973972,48.12390360961506,AT,APG,Polygon,Umspannwerk Wien Südost,AT,380000;220000;110000,Austrian Power Grid AG,,,"Wien Suedost, Wien, TR Wien Suedost SORHU41, TR Wien Suedost SORHU43",POINT (16.420069271973972 48.12390360961506),True,220.0
105065132T,13.066843061018709,47.8880497091321,AT,APG,Polygon,Umspannwerk Salzburg,AT,220000,Austrian Power Grid AG,,,Salzburg Elixhausen,POINT (13.066843061018709 47.8880497091321),True,220.0
156973414T,11.897843807702728,47.23344726452986,AT,APG,Polygon,Umspannwerk Zell am Ziller,AT,380000;220000;110000,Austrian Power Grid AG,,,"Zell am Ziller, TR Zell am Ziller ZZRHU41, TR Zell am Ziller ZZRHU42",POINT (11.897843807702728 47.23344726452986),True,220.0
24253250T,16.378280117631984,48.35775529503493,AT,APG,Polygon,Umspannwerk Bisamberg,AT,380000;220000;110000,Austrian Power Grid AG,,,Bisamberg,POINT (16.378280117631984 48.35775529503493),True,220.0
24253250TT,16.378280117631984,48.35775529503493,AT,APG,Polygon,Umspannwerk Bisamberg,AT,380000;220000;110000,Austrian Power Grid AG,,,Bisamberg,POINT (16.378280117631984 48.35775529503493),True,110.0
59531071T,15.885238377926218,48.32893727438369,AT,APG,Polygon,Umspannwerk Dürnrohr,AT,380000;220000;110000,Austrian Power Grid;Netz Niederösterreich,,Duplicated OSM name: 59531071 122592181 ,"Duernrohr, Durnrohr, TR Duernrohr DURHU41, TR Duernrohr DURHU42",POINT (15.885238377926218 48.32893727438369),True,220.0
96616299T,16.800003975379468,48.60583472856317,AT,APG,Polygon,Umspannwerk Neusiedl an der Zaya,AT,380000;220000;110000,Netz NÖ;APG,Zaya,Matched using the alt_name.,"Zaya, TR Zaya ZYRHU41",POINT (16.800003975379468 48.60583472856317),True,220.0
7578992T,5.4718802841380105,50.540253503031536,BE,ELIA,MultiPolygon,Rimière,BE,380000;220000;70000,Elias,,,"RIMIERE, TR RIMIERE 380/220 TFO 8, TR RIMIERE 380/220 TFO 9",POINT (5.4718802841380105 50.540253503031536),True,220.0
88799384T,5.843362737369794,50.375498011383655,BE,ELIA,Polygon,Brume,BE,380000;220000,Elia,,,"BRUME, BRUME SNCB, TR BRUME 380/220 TFO 1",POINT (5.843362737369794 50.375498011383655),True,220.0
23141556T,5.668085597561913,50.75438286200539,BE,ELIA,Polygon,380 kV Lixhe,BE,380000;220000,,,,"LIXHE, Lixhe, TR LIXHE 380/220 TFO 11, TR LIXHE 380/220 TFO 6",POINT (5.668085597561913 50.75438286200539),True,220.0
392090271T,3.1839019958695,51.32594793322628,BE,ELIA,Polygon,Stevin,BE,380000;220000;150000,Elia,,,"STEVIN, TR STEVIN 380/220 TFO 3, TR STEVIN 380/220 TFO 4, TR STEVIN 380/220 TFO 5, TR STEVIN 380/220 TFO 6",POINT (3.1839019958695 51.32594793322628),True,220.0
121085952T,5.795846665169853,49.56639610066227,BE,ELIA,Polygon,Aubange,BE,380000;220000,Elia,,"Manually corrected. In BE, but also in LU","AUBANGE, TR AUBANGE PST 1, TR AUBANGE 380/220 TFO 1, TR AUBANGE 380/220 TFO 2",POINT (5.795846665169853 49.56639610066227),True,220.0
28475691T,15.11240582700131,50.65776476965347,CZ,CEPS,Polygon,Bezděčín,CZ,400000;110000;22000,ČEPS,,,Bezdecin,POINT (15.11240582700131 50.65776476965347),True,220.0
28475691TT,15.11240582700131,50.65776476965347,CZ,CEPS,Polygon,Bezděčín,CZ,400000;110000;22000,ČEPS,,,Bezdecin,POINT (15.11240582700131 50.65776476965347),True,110.0
197827799T,13.801430394996355,50.583087711058994,CZ,CEPS,Polygon,Chotějovice,CZ,400000;220000;110000;35000;10000,ČEPS,,,Chotejovice,POINT (13.801430394996355 50.583087711058994),True,220.0
197827799TT,13.801430394996355,50.583087711058994,CZ,CEPS,Polygon,Chotějovice,CZ,400000;220000;110000;35000;10000,ČEPS,,,Chotejovice,POINT (13.801430394996355 50.583087711058994),True,110.0
28099187T,13.3273324005706,50.34652938932505,CZ,CEPS,Polygon,Hradec,CZ,400000;220000,ČEPS,,,"Hradec, TR Hradec T402, PST Hradec 1, PST Hradec 2, PST Hradec 3, PST Hradec 4",POINT (13.3273324005706 50.34652938932505),True,220.0
28349754T,13.695452508577215,50.39602262665922,CZ,CEPS,Polygon,Výškov,CZ,400000;220000;110000,ČEPS,,,Vyskov,POINT (13.695452508577215 50.39602262665922),True,220.0
28349754TT,13.695452508577215,50.39602262665922,CZ,CEPS,Polygon,Výškov,CZ,400000;220000;110000,ČEPS,,,Vyskov,POINT (13.695452508577215 50.39602262665922),True,110.0
27849030T,16.699080878148727,49.11225687192472,CZ,CEPS,Polygon,Sokolnice,CZ,400000;220000;110000;22000,,,,"Sokolnice, TR Sokolnice T401",POINT (16.699080878148727 49.11225687192472),True,220.0
28468576T,14.768623247695958,50.143021870609175,CZ,CEPS,Polygon,Rozvodna Čechy střed,CZ,400000;220000;110000,ČEPS,,,"C. Stred, TR C. Stred T401",POINT (14.768623247695958 50.143021870609175),True,220.0
28477054T,13.335280425866396,49.58968984155671,CZ,CEPS,Polygon,Přeštice,CZ,400000;220000;110000,ČEPS,,,Prestice,POINT (13.335280425866396 49.58968984155671),True,220.0
28477054TT,13.335280425866396,49.58968984155671,CZ,CEPS,Polygon,Přeštice,CZ,400000;220000;110000,ČEPS,,,Prestice,POINT (13.335280425866396 49.58968984155671),True,110.0
28625556T,17.498345120546542,49.50326351755285,CZ,CEPS,Polygon,Prosenice,CZ,400000;220000;110000,ČEPS,,,"Prosenice, TR Prosenice T401",POINT (17.498345120546542 49.50326351755285),True,220.0
149306820T,12.675255871288725,50.16071099308343,CZ,CEPS,Polygon,Vítkov,CZ,220000;110000,ČEPS,,Multiple matches,Vitkov,POINT (12.675255871288725 50.16071099308343),True,220.0
149306820TT,12.675255871288725,50.16071099308343,CZ,CEPS,Polygon,Vítkov,CZ,220000;110000,ČEPS,,Multiple matches,Vitkov,POINT (12.675255871288725 50.16071099308343),True,110.0
170123812T,14.268638974985045,53.09783446837573,DE,50HERTZ,Polygon,Umspannwerk Vierraden,DE,380000,50Hertz Transmission,,,"Vierraden, VIERRADEN, PST Vierraden 441, PST Vierraden 443, TR Vierraden 220/400 402, TR Vierraden 220/400 404",POINT (14.268638974985045 53.09783446837573),True,220.0
460134233T,13.685367373727471,54.13880850286776,DE,50HERTZ,Polygon,Umspannwerk Lubmin,DE,380000,50Hertz Transmission,,Duplicated OSM name: 460134233 1091984573 ,"Lubmin, TR Lubmin 220/400 405",POINT (13.685367373727471 54.13880850286776),True,220.0
27149550T,12.942934968142938,52.56249764066212,DE,50HERTZ,Polygon,Umspannwerk Wustermark,DE,380000,50Hertz Transmission,,Duplicated OSM name: 27149550 940635545 ,"Wustermark, TR Wustermark 220/400 401, TR Wustermark 220/400 402",POINT (12.942934968142938 52.56249764066212),True,220.0
26472665T,11.639147591424328,52.26896991806889,DE,50HERTZ,Polygon,Umspannwerk Wolmirstedt,DE,380000,50Hertz Transmission,,,"Wolmirstedt, TR Wolmirstedt 220/400 403, TR Wolmirstedt 220/400 404",POINT (11.639147591424328 52.26896991806889),True,220.0
22973070T,13.524113150563432,52.5357936785092,DE,50HERTZ,Polygon,Umspannwerk Marzahn,DE,380000,50Hertz Transmission,,Duplicated OSM name: 22973070 940921737 ,"Marzahn, TR Marzahn 220/400 401, TR Marzahn 220/400 402",POINT (13.524113150563432 52.5357936785092),True,220.0
143882655T,11.123246229477049,50.99837544912323,DE,50HERTZ,Polygon,Umspannwerk Vieselbach,DE,380000,50Hertz Transmission,"50 Hertz GmbH, Regionalzentrum Süd-West",Duplicated OSM name: 143882655 947801636 ,"Vieselbach, TR Vieselbach 220/400 402, TR Vieselbach 220/400 403",POINT (11.123246229477049 50.99837544912323),True,220.0
30622610T,9.20168360386404,53.89581463975601,DE,50HERTZ,Polygon,Umspannwerk Kernkraftwerk Brunsbüttel,DE,380000;220000;110000,50Hertz Transmission,,Multiple matches,"Brunsbüttel, Brunsbuettel, TR Brunsbuettel T421",POINT (9.20168360386404 53.89581463975601),True,220.0
32062544T,12.187783572738446,53.81650473574688,DE,50HERTZ,Polygon,Umspannwerk Güstrow,DE,380000,50Hertz Transmission,,Duplicated OSM name: 32062544 942443697 1094015892 ,"Güstrow, TR Güstrow 220/400 403",POINT (12.187783572738446 53.81650473574688),True,220.0
32318130T,12.213541114842796,54.111982000414535,DE,50HERTZ,Polygon,Bentwisch,DE,220000;110000,E.DIS Netz GmbH,,,Bentwisch,POINT (12.213541114842796 54.111982000414535),True,220.0
32318130TT,12.213541114842796,54.111982000414535,DE,50HERTZ,Polygon,Bentwisch,DE,220000;110000,E.DIS Netz GmbH,,,Bentwisch,POINT (12.213541114842796 54.111982000414535),True,110.0
29331499T,13.30634069585986,52.23082066092722,DE,50HERTZ,Polygon,Umspannwerk Thyrow,DE,220000,50Hertz Transmission,,Duplicated OSM name: 29331499 940470389 ,"Thyrow, TR Thyrow 220/400 401",POINT (13.30634069585986 52.23082066092722),True,220.0
137197826T,13.710163845494778,52.539128262482336,DE,50HERTZ,Polygon,Umspannwerk Neuenhagen,DE,380000,50Hertz Transmission,,Duplicated OSM name: 137197826 942448206 ,"Neuenhagen, TR Neuenhagen 220/400 401, TR Neuenhagen 220/400 402",POINT (13.710163845494778 52.539128262482336),True,220.0
22720647T,9.984058791561033,53.74147911235296,DE,50HERTZ,Polygon,Hamburg Nord,DE,380000;220000,50Hertz Transmission,,Duplicated OSM name: 22720647 28008024 ,"Hamburg/Nord, Hamburg/N, TR Hamburg/Nord 220/400 405, TR Hamburg/Nord 220/400 406",POINT (9.984058791561033 53.74147911235296),True,220.0
156673637T,12.045507458183804,50.78094886931945,DE,50HERTZ,Polygon,Umspannwerk Weida,DE,220000,50Hertz Transmission,,Duplicated OSM name: 156673637 945346148 ,Weida,POINT (12.045507458183804 50.78094886931945),True,220.0
156673637TT,12.045507458183804,50.78094886931945,DE,50HERTZ,Polygon,Umspannwerk Weida,DE,220000,50Hertz Transmission,,Duplicated OSM name: 156673637 945346148 ,Weida,POINT (12.045507458183804 50.78094886931945),True,110.0
32843531T,12.517063548402785,51.156251437142096,DE,50HERTZ,Polygon,Umspannwerk Eula,DE,220000,50Hertz Transmission,,Duplicated OSM name: 32843531 946206351 ,"Eula, TR Eula 220/400 401",POINT (12.517063548402785 51.156251437142096),True,220.0
23117075T,12.815082479900903,50.85868947954853,DE,50HERTZ,Polygon,Umspannwerk Röhrsdorf,DE,380000,50Hertz Transmission,,Duplicated OSM name: 23117075 943135226 ,"Röhrsdorf, Rohrsdorf, TR Röhrsdorf 220/400 402, TR Röhrsdorf 220/400 403, PST Röhrsdorf 441, PST Röhrsdorf 442",POINT (12.815082479900903 50.85868947954853),True,220.0
57727004T,10.362499738474432,47.73865994398629,DE,Amprion GmbH,Polygon,Umspannanlage Leupolz,DE,380000;220000;110000,Amprion,,,"Leupolz, Kempten",POINT (10.362499738474432 47.73865994398629),True,220.0
57727004TT,10.362499738474432,47.73865994398629,DE,Amprion GmbH,Polygon,Umspannanlage Leupolz,DE,380000;220000;110000,Amprion,,,"Leupolz, Kempten",POINT (10.362499738474432 47.73865994398629),True,110.0
27919734T,6.7097559468,51.090932472,DE,Amprion GmbH,Polygon,Station Gohrpunkt,DE,220000;110000,,,Y-junction at 15.35 km from the station,"Y-Osterath, Gohrpunkt",POINT (6.7097559468 51.090932472),True,220.0
27919734TT,6.7097559468,51.090932472,DE,Amprion GmbH,Polygon,Station Gohrpunkt,DE,220000;110000,,,Y-junction at 15.35 km from the station,"Y-Osterath, Gohrpunkt",POINT (6.7097559468 51.090932472),True,110.0
979801144T,7.011600422827162,52.17763913797465,DE,Amprion GmbH,Polygon,Kottigerhook 380 kV,DE,380000;110000,Amprion,,,"Kottigerhook, Y-Hanekenfaehr",POINT (7.011600422827162 52.17763913797465),True,220.0
979801144TT,7.011600422827162,52.17763913797465,DE,Amprion GmbH,Polygon,Kottigerhook 380 kV,DE,380000;110000,Amprion,,,"Kottigerhook, Y-Hanekenfaehr",POINT (7.011600422827162 52.17763913797465),True,110.0
114319248T,7.890386064217834,52.27794041517119,DE,Amprion GmbH,Polygon,Station Westerkappeln,DE,380000,Amprion,,Duplicated OSM name: 114319248 954305865 ,"Westerkappeln, TR Westerkappeln",POINT (7.890386064217834 52.27794041517119),True,220.0
29077623T,7.060221722122223,51.69639747736863,DE,Amprion GmbH,Polygon,Umspannwerk Kusenhorst,DE,380000;220000;110000,Amprion;Westnetz,,,"Kusenhorst, TR Kusenhorst",POINT (7.060221722122223 51.69639747736863),True,220.0
88916034T,7.958075914315617,47.59547794524703,DE,Amprion GmbH,Polygon,Lastverteilung/Schaltanlage Kühmoos,DE,380000;220000,Schluchseewerk AG,,,"Kuehmoos, TR / 380-220kV / Kuehmoos Trafo 401",POINT (7.958075914315617 47.59547794524703),True,220.0
152403632T,7.86378483513833,50.76810526070069,DE,Amprion GmbH,Polygon,Station Dauersberg,DE,380000;220000;110000,RWE,,,"Dauersberg, TR Dauersberg",POINT (7.86378483513833 50.76810526070069),True,220.0
25802269T,9.190792677545456,48.914415086962464,DE,Amprion GmbH,Polygon,Amprion Umspannwerk Hoheneck,DE,380000;220000;110000,Amprion,,,"Hoheneck, TR Hoheneck",POINT (9.190792677545456 48.914415086962464),True,220.0
24839976T,6.702194784514007,51.008859862237074,DE,Amprion GmbH,Polygon,Umspannwerk Rommerskirchen,DE,380000;220000,Amprion,,,"Rommerskirchen 1, Y-Rommerskirchen, Rommerskirchen, TR Rommerskirchen",POINT (6.702194784514007 51.008859862237074),True,220.0
113546939T,7.1257288028617465,51.44906599034116,DE,Amprion GmbH,Polygon,Station Eiberg,DE,380000;220000;110000,Amprion,,,"Eiberg, TR Eiberg",POINT (7.1257288028617465 51.44906599034116),True,220.0
61918154T,7.308241793856247,52.47679095339899,DE,Amprion GmbH,Polygon,Hanekenfähr,DE,380000;220000;110000,Amprion,,,"Hanekenfaehr, TR Hanekenfaehr",POINT (7.308241793856247 52.47679095339899),True,220.0
31367940T,8.258827663264354,47.634208886686295,DE,Amprion GmbH,Polygon,Umspannwerk Tiengen,DE,380000;220000;110000,Amprion,,,"Tiengen, TR Tiengen",POINT (8.258827663264354 47.634208886686295),True,220.0
29472852T,7.725695780282513,52.27718649503957,DE,Amprion GmbH,Polygon,Station Ibbenbüren,DE,380000;220000;110000,Amprion;Westnetz,,,Ibbenbueren,POINT (7.725695780282513 52.27718649503957),True,220.0
29472852TT,7.725695780282513,52.27718649503957,DE,Amprion GmbH,Polygon,Station Ibbenbüren,DE,380000;220000;110000,Amprion;Westnetz,,,Ibbenbueren,POINT (7.725695780282513 52.27718649503957),True,110.0
49577401T,6.801901926183832,51.124931543129016,DE,Amprion GmbH,Polygon,Station Sankt Peter 220 kV,DE,220000;110000,RWE,,Multiple matches,"St Peter, TR St. Peter",POINT (6.801901926183832 51.124931543129016),True,220.0
89352550T,7.240374772306893,49.35764976438098,DE,Amprion GmbH,Polygon,Schaltanlage St. Barbara,DE,380000;220000;110000;65000,Amprion / STEAG,,,St Barbara,POINT (7.240374772306893 49.35764976438098),True,220.0
89352550TT,7.240374772306893,49.35764976438098,DE,Amprion GmbH,Polygon,Schaltanlage St. Barbara,DE,380000;220000;110000;65000,Amprion / STEAG,,,St Barbara,POINT (7.240374772306893 49.35764976438098),True,110.0
24799890T,6.625829004351707,51.26061129810617,DE,Amprion GmbH,Polygon,Station Osterath,DE,220000;110000,RWE,,Duplicated OSM name: 24799890 77179271 ,Osterath,POINT (6.625829004351707 51.26061129810617),True,220.0
24799890TT,6.625829004351707,51.26061129810617,DE,Amprion GmbH,Polygon,Station Osterath,DE,220000;110000,RWE,,Duplicated OSM name: 24799890 77179271 ,Osterath,POINT (6.625829004351707 51.26061129810617),True,110.0
22761839T,6.965533742474572,51.069936019280185,DE,Amprion GmbH,Polygon,Station Opladen,DE,380000;220000;110000,RWE,,,"Opladen, TR Opladen",POINT (6.965533742474572 51.069936019280185),True,220.0
18629425T,11.370408790512055,48.291489873770296,DE,Amprion GmbH,Polygon,Umspannwerk Oberbachern,DE,380000;220000;110000,TenneT TSO GmbH;E.ON Netz GmbH,,,"Oberbachern, TR Oberbachern T421",POINT (11.370408790512055 48.291489873770296),True,220.0
24478889T,6.71519747219922,51.52680805339456,DE,Amprion GmbH,Polygon,Station Walsum,DE,220000;110000,Amprion,,Multiple matches,"Walsum, TR Walsum",POINT (6.71519747219922 51.52680805339456),True,220.0
395847307T,7.449489147076854,50.40253032636379,DE,Amprion GmbH,Polygon,Station Weißenthurm,DE,380000;220000;110000,Amprion,,,"Weissenthurm, TR Weissenthurm",POINT (7.449489147076854 50.40253032636379),True,220.0
54359256T,6.9964592026998345,49.37540332206032,DE,Amprion GmbH,Polygon,Umspannwerk Uchtelfangen,DE,380000;220000;110000,Amprion,,,"Uchtelfangen, TR Uchtelfangen",POINT (6.9964592026998345 49.37540332206032),True,220.0
82773910T,6.773207879811451,49.29107421435737,DE,Amprion GmbH,Polygon,Umspannanlage Ensdorf,DE,380000;220000;110000,,,,"Ensdorf, ENSDORF, TR Ensdorf",POINT (6.773207879811451 49.29107421435737),True,220.0
42507488T,7.709038739054832,51.67646671921392,DE,Amprion GmbH,Polygon,Station Gersteinwerk,DE,220000,Amprion,,Duplicated OSM name: 42507488 952594482 ,"Gersteinwerk, TR Gersteinwerk",POINT (7.709038739054832 51.67646671921392),True,220.0
42410916T,8.958708591309529,50.08260779176962,DE,Amprion GmbH,Polygon,Großkrotzenburg,DE,380000;220000,TenneT TSO GmbH,,,"Großkrotzenburg, Grosskrotzenburg, TR Grosskrotzenburg T422, TR Grosskrotzenburg T423, TR Grosskrotzenburg T421",POINT (8.958708591309529 50.08260779176962),True,220.0
37764852T,8.104639054942622,52.26510433428034,DE,Amprion GmbH,Polygon,Lüstringen,DE,380000;220000;110000,Amprion;Westnetz,,,Luestringen,POINT (8.104639054942622 52.26510433428034),True,220.0
37764852TT,8.104639054942622,52.26510433428034,DE,Amprion GmbH,Polygon,Lüstringen,DE,380000;220000;110000,Amprion;Westnetz,,,Luestringen,POINT (8.104639054942622 52.26510433428034),True,110.0
149987048T,8.419373160819045,49.63371907557318,DE,Amprion GmbH,Polygon,Station Bürstadt,DE,380000;220000,Amprion,,,"Buerstadt, TR Buerstadt",POINT (8.419373160819045 49.63371907557318),True,220.0
346125661T,9.2182231,48.5324241,DE,Amprion GmbH,Point,,DE,380000,,,Y-junction at 61 km from the station,"Y-Herbertingen, Y-Hoheneck",POINT (9.2182231 48.5324241),True,220.0
152261133T,8.31334022540613,49.009043472661205,DE,Amprion GmbH,Polygon,Karlsruhe-Daxlanden,DE,380000;220000;110000,EnBW,,,"Daxlanden, TR / 380-220kV / Daxlanden / Trafo 401, TR / 380-220kV / Daxlanden / Trafo 402",POINT (8.31334022540613 49.009043472661205),True,220.0
23284340T,8.772275034667391,49.97457434094864,DE,Amprion GmbH,Polygon,Umspannwerk Urberach,DE,380000;220000;110000,Amprion,,,"Urberach, Urberach (NEU), TR Urberach",POINT (8.772275034667391 49.97457434094864),True,220.0
24264701T,8.659610012459176,52.00034857382529,DE,Amprion GmbH,Polygon,Bechterdissen,DE,220000;110000,TenneT TSO GmbH,,Duplicated OSM name: 24264701 957746797 ,"Bechterdissen, TR Bechterdissen T424, TR Bechterdissen T423",POINT (8.659610012459176 52.00034857382529),True,220.0
24462426T,6.680796263733606,51.64632880193464,DE,Amprion GmbH,Polygon,Station Niederrhein,DE,380000;220000;110000,RWE,,,"Niederrhein, Niederrhein , TR Niederrhein",POINT (6.680796263733606 51.64632880193464),True,220.0
101997887T,9.81074666568887,47.14278088986921,DE,Amprion GmbH,Polygon,Umspannwerk Bürs,AT,380000;220000,Vorarlberger Illwerke AG,,"Manually corrected. In AT, but also in DE","Bürs, Buers, Buers , TR/ 380-220kV / Buers / Trafo 31, TR / 380-220kV / Buers / Trafo 32, TR / 380-220kV / Buers / Trafo 33, TR / 380-220kV / Buers / Trafo 34, PST / 380-220kV / Buers / Trafo 37",POINT (9.81074666568887 47.14278088986921),True,220.0
22766160T,6.972576332889148,50.7956266225729,DE,Amprion GmbH,Polygon,Station Sechtem,DE,380000;220000;110000,RWE,,,"Sechtem, TR Sechtem",POINT (6.972576332889148 50.7956266225729),True,220.0
85523877T,10.082130359178691,48.26603782164332,DE,Amprion GmbH,Polygon,Vöhringen Amprion,DE,380000,Amprion,,,"Voehringen, TR Voehringen",POINT (10.082130359178691 48.26603782164332),True,220.0
43688805T,9.04543545075586,48.90296099705397,DE,Amprion GmbH,Polygon,Umspannwerk Pulverdingen,DE,380000;220000;110000,Transnet BW GmbH,,,"Pulverdingen, TR / 380-220kV / Pulverdingen / Trafo 323",POINT (9.04543545075586 48.90296099705397),True,220.0
24921206T,6.926758989258959,51.499205696677926,DE,Amprion GmbH,Polygon,Station Büscherhof,DE,380000;220000,RWE,,,"Buescherhof, TR Buescherhof",POINT (6.926758989258959 51.499205696677926),True,220.0
151967290T,6.475062982714621,49.92260878546526,DE,Amprion GmbH,Polygon,Station Niederstedem,DE,380000;220000;110000,Amprion; Westnetz,,,"Niederstedem, TR Niederstedem",POINT (6.475062982714621 49.92260878546526),True,220.0
23380800T,6.6171994130110185,51.47583728111108,DE,Amprion GmbH,Polygon,Station Utfort,DE,380000;220000;110000,Amprion,,,"Utfort, TR Utfort",POINT (6.6171994130110185 51.47583728111108),True,220.0
33411203T,8.307757038447654,52.34563570305741,DE,Amprion GmbH,Polygon,Wehrendorf,DE,380000;220000;110000,Amprion,,,"Wehrendorf, TR Wehrendorf",POINT (8.307757038447654 52.34563570305741),True,220.0
63114179T,7.167956726297322,51.38931989154416,DE,Amprion GmbH,Polygon,Station Hattingen,DE,380000;220000;110000,Amprion,,,"Hattingen, TR Hattingen",POINT (7.167956726297322 51.38931989154416),True,220.0
23084554T,6.804550264468823,50.96624767849503,DE,Amprion GmbH,Polygon,Umspannanlage Brauweiler,DE,380000;220000;110000,RWE,,,"Brauweiler, TR Brauweiler",POINT (6.804550264468823 50.96624767849503),True,220.0
637595524T,8.063696600882086,53.55580201127509,DE,TENNETGMBH,Polygon,Fedderwarden,DE,380000;220000,TenneT,,,Fedderwarden,POINT (8.063696600882086 53.55580201127509),True,220.0
955268863T,9.25043491144298,53.1149993151395,DE,TENNETGMBH,Polygon,Umspannwerk Sottrum,DE,220000,TenneT TSO GmbH,,Multiple matches,"Sottrum, TR Sottrum T421",POINT (9.25043491144298 53.1149993151395),True,220.0
1102237380T,10.76083532726635,53.90974536547812,DE,TENNETGMBH,Polygon,Umspannwerk Siems,DE,380000;220000,TenneT TSO GmbH,,,"Siems, TR Siems T421",POINT (10.76083532726635 53.90974536547812),True,220.0
27739871T,9.125265746125375,52.53826407510022,DE,TENNETGMBH,Polygon,Landesbergen,DE,380000;220000,TenneT TSO GmbH,,,"Landesbergen, TR Landesbergen T422, TR Landesbergen T423",POINT (9.125265746125375 52.53826407510022),True,220.0
1128250707T,8.052012197053129,53.33307136740962,DE,TENNETGMBH,Polygon,Conneforde 380/220 kV,DE,380000;220000,TenneT,,,Conneforde,POINT (8.052012197053129 53.33307136740962),True,220.0
1128250707TT,8.052012197053129,53.33307136740962,DE,TENNETGMBH,Polygon,Conneforde 380/220 kV,DE,380000;220000,TenneT,,,Conneforde,POINT (8.052012197053129 53.33307136740962),True,110.0
87722999T,9.344001814589792,53.851777496821136,DE,TENNETGMBH,Polygon,Brokdorf,DE,380000;220000,TenneT,,,Brokdorf,POINT (9.344001814589792 53.851777496821136),True,220.0
87722999TT,9.344001814589792,53.851777496821136,DE,TENNETGMBH,Polygon,Brokdorf,DE,380000;220000,TenneT,,,Brokdorf,POINT (9.344001814589792 53.851777496821136),True,110.0
1128250704T,8.053944669219414,53.331754625072335,DE,TENNETGMBH,Polygon,Conneforde/Ost,DE,380000,TenneT,,,"Conneforde/O, TR Conneforde/O T422, TR Conneforde/O T421, TR Conneforde/O T423",POINT (8.053944669219414 53.331754625072335),True,220.0
32076853T,8.4747070839544,53.42865120708027,DE,TENNETGMBH,Polygon,Unterweser,DE,380000;220000;110000,Avacon Netz GmbH,,Multiple matches,"Unterweser, TR Unterweser T421",POINT (8.4747070839544 53.42865120708027),True,220.0
