ags,name,type,nuts3,area_km2,hh_mwh,cts_mwh,industry_mwh,total_mwh,total_gwh,density_mwh_per_km2
05513000,Gelsenkirchen,Stadt,DEA32,105.2995378982419,424569.77906018967,392885.46719002665,602001.9255331054,1419457.1717833218,1419.4571717833219,13480.184245015775
05116000,Mönchengladbach,Stadt,DEA15,170.62617096819986,423963.17626026645,392324.13325576944,601141.8170854532,1417429.1266014893,1417.4291266014893,8307.219921530443
03101000,Braunschweig,Stadt,DE911,192.2608193416004,409887.382257749,379298.77164149925,581183.6017087488,1370369.755607997,1370.3697556079971,7127.660020907252
14511000,Chemnitz,Stadt,DED41,221.039374646749,405453.6375991714,375195.9034499792,574896.9488346456,1355546.489883796,1355.546489883796,6132.601904299376
15002000,Halle (Saale),Stadt,DEE02,135.7008787152663,386450.01117362163,357610.4581009633,547951.5083805083,1292011.9776550932,1292.0119776550932,9521.028823741452
15003000,Magdeburg,Stadt,DEE03,200.49701510730785,384382.3435652814,355697.09404548426,545019.7408761453,1285099.178486911,1285.0991784869111,6409.567632710712
01002000,Kiel,Stadt,DEF02,112.30698122684467,376907.18592948385,348779.7839944481,534420.6367656866,1260107.6066896184,1260.1076066896185,11220.207265159894
08311000,Freiburg im Breisgau,Stadt,DE131,153.87388995740727,369168.3539865633,341618.4768233873,523447.66610035155,1234234.4969103022,1234.2344969103021,8021.078152062977
05114000,Krefeld,Stadt,DEA14,136.60096635680065,367131.6687792946,339733.78304949676,520559.8288661644,1227425.2806949557,1227.4252806949557,8985.48021606912
01003000,Lübeck,Stadt,DEF03,211.68110447641146,352633.5357305936,326317.60022831085,500002.7745433795,1178953.9105022838,1178.9539105022839,5569.48109949823
05119000,Oberhausen,Stadt,DEA17,77.48186690854845,343960.094083306,318291.4303457456,487704.61101364245,1149956.135442694,1149.956135442694,14841.616255839353
16051000,Erfurt,Stadt,DEG01,270.3636336247353,342629.4814899256,317060.1171996329,485817.9215155666,1145507.520205125,1145.507520205125,4236.914206424261
07315000,Mainz,Stadt,DEB35,97.67678898611561,342076.69022870547,316548.57901760814,485034.1130108512,1143659.382257165,1143.659382257165,11708.609528715484
06611000,Kassel,Stadt,DE731,104.4676789008991,322843.1417741531,298750.3699999625,457762.66370962,1079356.1754837357,1079.3561754837358,10331.962831371438
13003000,Rostock,Stadt,DE803,169.2601716812946,313312.5613998736,289931.02696704766,444249.15422370203,1047492.7425906233,1047.4927425906233,6188.654614878809
05914000,Hagen,Stadt,DEA53,160.34390622599668,308265.1067437419,285260.2480315223,437092.3155321713,1030617.6703074354,1030.6176703074354,6427.544984808039
05915000,Hamm,Stadt,DEA54,227.71763344573034,292534.2002629387,270703.2897955556,414787.29888028675,978024.788938781,978.0247889387811,4294.901427437607
03241012,Neustadt am Rübenberge,Stadt,DE929,359.2097783180528,291804.05263077054,270027.6307926528,413752.01492422604,975583.6983476494,975.5836983476494,2715.916317522527
05117000,Mülheim an der Ruhr,Stadt,DEA16,91.27715139095375,276033.62571341626,255434.10140644523,391390.9618324564,922858.6889523179,922.858688952318,10110.511501389603
12054000,Potsdam,Stadt,DE404,186.9560536612074,273533.8351427656,253120.8623709174,387846.4826651154,914501.1801787984,914.5011801787983,4891.530187281406
07314000,Ludwigshafen am Rhein,Stadt,DEB34,78.00238230583462,268597.8494562944,248553.23382522742,380847.69699026784,897998.7802717896,897.9987802717897,11512.453257528507
03403000,Oldenburg (Oldb),Stadt,DE943,103.70628722151335,267149.82986938086,247213.2754015166,378794.5348894206,893157.6401603181,893.1576401603181,8612.376974334851
05316000,Leverkusen,Stadt,DEA24,78.77964147581274,266590.5159974085,246695.70137073635,378001.47790677345,891287.6952749183,891.2876952749183,11313.680521744507
03404000,Osnabrück,Stadt,DE944,120.19649419416939,264822.8884836542,245059.9863580083,375495.1403872708,885378.0152289332,885.3780152289332,7366.08851335268
05122000,Solingen,Stadt,DEA19,88.99425826926334,258826.97855000565,239511.532389557,366993.47704851476,865331.9879880773,865.3319879880773,9723.458623250799
08221000,Heidelberg,Stadt,DE125,109.20265564968767,254817.20359029833,235800.9943671415,361307.9752399749,851926.1731974147,851.9261731974148,7801.332010920298
05916000,Herne,Stadt,DEA55,51.51111044693268,254138.85207210403,235173.26609657425,360346.13353507343,849658.2517037517,849.6582517037517,16494.659973969676
06411000,Darmstadt,Stadt,DE711,122.91696135162528,253326.78703349747,234421.8029265202,359194.6980325713,846943.287992589,846.9432879925889,6890.369552577539
09362000,Regensburg,Stadt,DE232,79.70393662102565,237202.89325489558,219501.18480303735,336332.4605852992,793036.5386432321,793.0365386432321,9949.778797174637
05562012,Dorsten,Stadt,DEA36,171.47132358339204,226882.62340165753,209951.08434183226,321699.2421366785,758532.9498801683,758.5329498801683,4423.672332075219
10041100,Saarbrücken,Stadt,DEC01,168.8932390310139,219136.90287933892,202783.40266446304,310716.504082645,732636.8096264469,732.636809626447,4337.869377304752
09161000,Ingolstadt,Stadt,DE211,133.46396033559677,215960.38068876948,199843.93436871178,306212.48008109065,722016.7951385719,722.0167951385719,5409.825943446094
05562016,Haltern am See,Stadt,DEA36,158.90773957920527,210259.09219755663,194568.11516788817,298128.56356369966,702955.7709291445,702.9557709291445,4423.672332075218
05334002,Aachen,Stadt,DEA2D,163.55047219282167,209706.73395286177,194056.97768772295,297345.36903764005,701109.0806782248,701.1090806782248,4286.805603664879
09663000,Würzburg,Stadt,DE263,87.74052280525966,203624.4931043103,188428.63540995898,288721.2961926791,680774.4247069483,680.7744247069484,7758.951086009929
09563000,Fürth,Stadt,DE253,63.346900956525026,202479.7749173584,187369.34395337675,287098.18831565796,676947.3071863931,676.9473071863931,10686.352401848071
03103000,Wolfsburg,Stadt,DE913,204.91827443534154,202274.31267867502,187179.21471757995,286806.861260808,676260.388657063,676.260388657063,3300.146804966608
06413000,Offenbach am Main,Stadt,DE713,45.275093448694676,201767.17969271788,186709.9274768434,286087.7921016149,674564.8992711762,674.5648992711762,14899.249187317238
08421000,Ulm,Stadt,DE144,119.19913288322891,199976.72304133212,185053.0869934712,283549.084909351,668578.8949441544,668.5788949441544,5608.924148794896
08121000,Heilbronn,Stadt,DE117,100.61142655957201,199864.2080058625,184948.96860243962,283389.5486650285,668202.7252733307,668.2027252733307,6641.41984785086
08231000,Pforzheim,Stadt,DE129,98.26080974389643,199342.399145713,184466.10070200328,282649.6704304889,666458.1702782052,666.4581702782052,6782.543030280726
05512000,Bottrop,Stadt,DEA31,100.24609338962703,191019.54782633777,176764.3576900437,270848.6125895831,638632.5181059646,638.6325181059647,6370.647438836227
07211000,Trier,Stadt,DEB21,115.63142171973008,187384.8229848621,173400.8809710668,265694.8982621185,626480.6022180475,626.4806022180475,5417.909707419533
07111000,Koblenz,Stadt,DEB11,105.94747033587659,183588.66352727928,169888.01699539245,260312.28410584328,613788.9646285151,613.788964628515,5793.332891126803
16053000,Jena,Stadt,DEG03,114.9017288356426,178600.49695479276,165272.10165965883,253239.51060754177,597112.1092219934,597.1121092219934,5196.7199734314945
05120000,Remscheid,Stadt,DEA18,74.08405359618209,178554.83867952978,165229.85071837064,253174.77126201952,596959.46065992,596.95946065992,8057.867134455561
09562000,Erlangen,Stadt,DE252,78.02667494226584,176658.38960342566,163474.92769272233,250485.77630336487,590619.0935995128,590.6190935995128,7569.451011933146
05158028,Ratingen,Stadt,DEA1C,88.47415406200727,170929.6646555252,158173.7195319785,242362.9573473864,571466.3415348901,571.4663415348901,6459.133151297236
03241001,Hannover,Stadt,DE929,204.3886521626151,166035.11544717487,153644.4351899227,235422.92488778476,555102.4755248823,555.1024755248823,2715.916317522527
03102000,Salzgitter,Stadt,DE912,225.23760622462498,164824.74304686018,152524.3890881395,233706.7252156976,551055.8573506973,551.0558573506972,2446.553515584517
12052000,Cottbus,Stadt,DE402,165.0296166853185,162554.8745052122,150423.91372124144,230488.25489545058,543467.0431219043,543.4670431219042,3293.1485513790967
07312000,Kaiserslautern,Stadt,DEB32,140.39698816497773,160651.90281835684,148662.95484683765,227790.01145886414,537104.8691240586,537.1048691240586,3825.615322266866
13004000,Schwerin,Stadt,DE804,130.10344234919316,157847.1801950558,146067.53988199236,223813.16594821407,527727.8860252623,527.7278860252623,4056.217702594362
16052000,Gera,Stadt,DEG02,152.2931962585947,156560.59522425148,144876.96871497898,221988.90367617746,523426.4676154079,523.4264676154079,3436.9655406445527
04012000,Bremerhaven,Stadt,DE502,76.70253104286745,151588.58339360033,140276.00254333197,214939.03615510545,506803.62209203775,506.80362209203776,6607.391114757292
05158032,Velbert,Stadt,DEA1C,75.17565983139556,145237.33469361582,134398.72762692804,205933.53426706715,485569.596587611,485.569596587611,6459.133151297236
05334028,Simmerath,Gemeinde,DEA2D,110.87478935366198,142165.2266809444,131555.88140624712,201577.56021924966,475298.66830644116,475.2986683064412,4286.805603664879
03241019,Wedemark,Gemeinde,DE929,174.02300176563523,141367.58025896983,130817.76083665837,200446.56902391202,472631.91011954023,472.63191011954024,2715.916317522527
15001000,Dessau-Roßlau,Stadt,DEE01,246.25272938353075,135212.0902334081,125121.6357383773,191718.63540557813,452052.3613773635,452.0523613773635,1835.725283163487
07319000,Worms,Stadt,DEB39,108.75165984920778,133879.8469873398,123888.81363007576,189829.63378801933,447598.29440543486,447.59829440543484,4115.7835662100515
05162008,Grevenbroich,Stadt,DEA1D,102.30081730149506,130185.47896481508,120470.14471370955,184591.35077100658,435246.9744495312,435.2469744495312,4254.579640031579
03241017,Springe,Stadt,DE929,159.8970878893773,129892.39454574691,120198.9322662133,184175.78331113327,434267.11012309353,434.2671101230935,2715.9163175225276
01004000,Neumünster,Stadt,DEF04,71.88002920844572,129142.80092880064,119505.27847142715,183112.92669008998,431761.0060903178,431.7610060903178,6006.689352312992
05362020,Erftstadt,Stadt,DEA27,119.07391441792181,128873.6669434192,119256.22911182081,182731.3188003706,430861.21485561057,430.86121485561057,3618.4349608545467
05334032,Stolberg (Rhld.),Stadt,DEA2D,98.98718651213085,126922.7737977318,117450.92500685637,179965.12702663476,424338.82583122293,424.33882583122295,4286.805603664878
05162024,Neuss,Stadt,DEA1D,98.59608395633026,125470.9273346381,116107.4252947398,177906.53875806907,419484.89138744696,419.48489138744696,4254.579640031579
03401000,Delmenhorst,Stadt,DE941,62.42298502041834,124456.30510358787,115168.52114063328,176467.89529613164,416092.7215403528,416.0927215403528,6665.697281285897
05362032,Kerpen,Stadt,DEA27,114.8074181037038,124256.03908007333,114983.20034275447,176183.93600905928,415423.17543188704,415.42317543188705,3618.4349608545467
03241004,Burgwedel,Stadt,DE929,152.8191188957988,124142.60664634175,114878.2330160175,176023.09897615583,415043.9386385151,415.04393863851504,2715.9163175225267
03405000,Wilhelmshaven,Stadt,DE945,107.45005674729161,123009.89887016609,113830.0556709001,174417.0207860566,411256.9753271227,411.25697532712275,3827.424459107965
01001000,Flensburg,Stadt,DEF01,49.28114341482612,121368.48494861918,112311.13532558808,172089.64283759464,405769.2631118019,405.7692631118019,8233.763159596803
09461000,Bamberg,Stadt,DE241,54.976548556290346,119577.39226119529,110653.70627155351,169550.03380318685,399781.13233593566,399.78113233593564,7271.848503305019
05334020,Monschau,Stadt,DEA2D,93.1721425659728,119466.64201534563,110551.22096942438,169392.9998725051,399410.8628572751,399.4108628572751,4286.805603664878
05170012,Hamminkeln,Stadt,DEA1F,164.2646989681838,118893.71140260121,110021.04637255633,168580.63557085246,397495.39334601,397.49539334601,2419.846722045863
09462000,Bayreuth,Stadt,DE242,67.00276849136173,117648.33013133176,108868.60400212793,166814.79645487343,393331.7305883331,393.3317305883331,5870.38027598879
12051000,Brandenburg an der Havel,Stadt,DE401,229.47094948496533,116712.33548843987,108002.45970572025,165487.6398716681,390202.43506582826,390.20243506582824,1700.4437203995353
05562024,Marl,Stadt,DEA36,87.77022290509977,116133.34529124743,107466.67773219908,164666.68362191797,388266.70664536447,388.2667066453645,4423.672332075219
03241018,Uetze,Gemeinde,DE929,140.95110181837268,114501.62332985256,105956.72606643049,162353.04800501445,382811.3974012975,382.81139740129754,2715.916317522527
09261000,Landshut,Stadt,DE221,66.19106921628804,112859.10318677733,104436.78205343566,160024.10153349012,377319.98677370313,377.31998677370314,5700.466713126515
09661000,Aschaffenburg,Stadt,DE261,61.94278475164419,112492.20633198472,104097.26556094136,159503.87464982952,376093.3465427556,376.0933465427556,6071.624775196641
05970004,Bad Berleburg,Stadt,DEA5A,275.8062572373562,111362.81806569373,103052.16000108964,157902.5032274761,372317.4812942595,372.3174812942595,1349.9239829567996
09763000,Kempten (Allgäu),Stadt,DE273,63.248339893850435,109167.30550122297,101020.49165784856,154789.4630241228,364977.2601831943,364.9772601831943,5770.542923272531
05162004,Dormagen,Stadt,DEA1D,85.34478187599312,108607.64946705326,100502.60099936278,153995.9208861204,363106.1713525364,363.1061713525364,4254.5796400315785
08226085,Sinsheim,Stadt,DE128,127.18149307021555,105934.11316625912,98028.58233295624,150205.08583275555,354167.78133197094,354.16778133197096,2784.7430689969856
05978036,Unna,Stadt,DEA5C,88.60775895034668,105421.31025603389,97554.0482966283,149477.97722870467,352453.3357813669,352.4533357813669,3977.680283945246
05362008,Bergheim,Stadt,DEA27,96.79010802220623,104755.90901372064,96938.30386344301,148534.49785527558,350228.7107324392,350.2287107324392,3618.434960854547
16055000,Weimar,Stadt,DEG05,84.40526871264574,104575.38753191278,96771.25413400879,148278.53456017477,349625.17622609634,349.62517622609636,4142.219811139763
03241011,Lehrte,Stadt,DE929,127.73171278328364,103762.85304413317,96019.35654830212,147126.43342078553,346908.6430132208,346.9086430132208,2715.916317522527
06438011,Rodgau,Stadt,DE71C,64.82230976495424,103083.83669105952,95391.0130573983,146163.6490395619,344638.4987880197,344.6384987880197,5316.664895738508
03241021,Wunstorf,Stadt,DE929,126.1503323204751,102478.21867265436,94830.59041350083,145304.93692391258,342613.74601006776,342.61374601006776,2715.916317522527
09163000,Rosenheim,Stadt,DE213,36.75782556112657,100846.08483453578,93320.25760807784,142990.71730269992,337157.05974531354,337.1570597453135,9172.388589326016
08416036,Rottenburg am Neckar,Stadt,DE142,142.16776642452683,98916.95312356121,91535.09095016123,140255.3812946019,330707.42536832433,330.7074253683243,2326.1772600464137
06436007,Hofheim am Taunus,Stadt,DE71A,57.13156550221856,97897.83632421418,90592.02764330266,138810.36493731858,327300.2289048354,327.3002289048354,5728.886054979984
05334012,Eschweiler,Stadt,DEA2D,76.00593215379972,97455.88367500728,90183.05653508141,138183.7156585925,325822.6558686812,325.8226558686812,4286.805603664879
12053000,Frankfurt (Oder),Stadt,DE403,147.74827606032434,94727.87594928932,87658.63147546178,134315.64500272367,316702.15242747474,316.70215242747474,2143.525196180076
05954036,Witten,Stadt,DEA56,72.85183868484665,94238.98162683054,87206.22180393283,133622.43663505834,315067.6400658217,315.0676400658217,4324.772658501981
05770028,Petershagen,Stadt,DEA46,211.53211539682493,93734.24924036545,86739.15601347259,132906.77131096605,313380.1765648041,313.3801765648041,1481.4780061973884
08118073,Vaihingen an der Enz,Stadt,DE115,73.41416028806104,93116.13485586023,86167.16956810946,132030.3404672645,311313.6448912342,311.31364489123416,4240.512234556764
05954016,Hattingen,Stadt,DEA56,71.67802320228367,92720.56867128282,85801.12324805284,131469.4630413713,309991.15496070695,309.9911549607069,4324.77265850198
03241003,Burgdorf,Stadt,DE929,113.04967242070212,91835.89799644393,84982.47277282852,130215.07924868887,307033.4500179613,307.03345001796134,2715.916317522527
05162012,Jüchen,Stadt,DEA1D,71.94527606954503,91555.77121897232,84723.25097875057,129817.88456421459,306096.9067619375,306.0969067619375,4254.579640031579
05382076,Windeck,Gemeinde,DEA2C,107.76128262194929,90908.01391826698,84123.83377511271,128899.42271993078,303931.27041331044,303.9312704133104,2820.4125175418467
05978040,Werne,Stadt,DEA5C,76.24776889651964,90715.98013978344,83946.13087562044,128627.13601909585,303289.2470344998,303.2892470344998,3977.680283945246
05382020,Hennef (Sieg),Stadt,DEA2C,105.73049585226849,89194.83096951863,82538.50030015156,126470.28271797417,298203.6139876444,298.20361398764436,2820.412517541847
05170048,Wesel,Stadt,DEA1F,122.68154098136203,88796.09447121444,82169.5202569447,125904.91007112493,296870.52479928406,296.87052479928406,2419.8467220458624
08211000,Baden-Baden,Stadt,DE121,139.96416874219426,88316.14958020918,81725.39214885025,125224.39119581894,295265.9329248784,295.26593292487837,2109.5822993722113
05562032,Recklinghausen,Stadt,DEA36,66.5841678375887,88100.9743221669,81526.27474588576,124919.29194934109,294546.54101739376,294.54654101739374,4423.672332075219
05378004,Bergisch Gladbach,Stadt,DEA2B,83.21374028694896,87571.04827405978,81035.89541778657,124167.9042691891,292774.84796103544,292.77484796103545,3518.347414158399
10041519,Völklingen,Stadt,DEC01,67.35733008803523,87395.30834033492,80873.27040448909,123918.720781072,292187.29952589597,292.187299525896,4337.869377304752
05562008,Datteln,Stadt,DEA36,65.82718521987286,87099.37126348812,80599.41818412331,123499.1085079309,291197.8979555423,291.1978979555423,4423.672332075218
15082430,Zerbst/Anhalt,Stadt,DEE05,470.83684944671074,86631.07221569036,80166.06682645979,122835.10239538192,289632.24143753207,289.63224143753206,615.143529606666
05362004,Bedburg,Stadt,DEA27,80.00221728996705,86586.37919280902,80124.70910379346,122771.73169129643,289482.81998789887,289.4828199878989,3618.4349608545467
07316000,Neustadt an der Weinstraße,Stadt,DEB36,117.21788006519608,86422.96180948122,79973.48704757966,122540.02047613013,288936.469333191,288.936469333191,2464.9521828281295
03153504,Harz (Landkreis Goslar),Gemeindefreies Gebiet,DE916,371.52102701115405,86405.00948525651,79956.8744490433,122514.5656880502,288876.44962235005,288.87644962235004,777.5507403883151
06438002,Dreieich,Stadt,DE71C,53.58358234610496,85211.42291776408,78852.36150599059,120822.16682369525,284885.9512474499,284.8859512474499,5316.664895738509
09662000,Schweinfurt,Stadt,DE262,35.48536461114015,84743.38954087683,78419.2559930502,120158.53740870596,283321.182942633,283.321182942633,7984.169982395732
03241016,Sehnde,Stadt,DE929,103.3967822994463,83994.3729962866,77726.13620551878,119096.49902458522,280817.00822639064,280.8170082263906,2715.916317522527
03241002,Barsinghausen,Stadt,DE929,102.05532244418372,82904.63812314371,76717.72483037163,117551.35256266622,277173.71551618155,277.1737155161816,2715.916317522527
05158024,Mettmann,Stadt,DEA1C,42.908676692844544,82898.39892427753,76711.95124336128,117542.50593740841,277152.8561050472,277.1528561050472,6459.133151297236
09262000,Passau,Stadt,DE222,70.10729325454915,82455.58381966133,76302.18204207464,116914.63377414663,275672.3996358826,275.6723996358826,3932.1500922159003
05162022,Meerbusch,Stadt,DEA1D,64.66597086423269,82292.30823126453,76151.09119908065,116683.12361149455,275126.5230418397,275.12652304183973,4254.579640031579
03402000,Emden,Stadt,DE942,111.19656849160334,82217.04876940163,76081.44811496872,116576.41243422627,274874.9093185966,274.87490931859656,2471.9729488716453
05158020,Langenfeld (Rhld.),Stadt,DEA1C,42.51224313756897,82132.50005381239,76003.2090050204,116456.52992704738,274592.2389858801,274.5922389858801,6459.133151297235
07318000,Speyer,Stadt,DEB38,42.91693392235294,81995.73976165509,75876.65470481511,116262.61607995864,274135.01054642885,274.1350105464289,6387.572118791269
03159501,Harz (Landkreis Göttingen),Gemeindefreies Gebiet,DE91C,263.2312222298657,80605.29399977461,74589.97355203028,114291.08850714317,269486.3560589481,269.4863560589481,1023.7628871533336
05962024,Iserlohn,Stadt,DEA58,125.36789159191336,80209.58698938804,74223.79691555312,113730.01140286365,268163.3953078048,268.1633953078048,2139.0117669100387
05170036,Schermbeck,Gemeinde,DEA1F,110.49802911423993,79977.74851557885,74009.25982038639,113401.28520865657,267388.2935446218,267.3882935446218,2419.846722045863
05166032,Viersen,Stadt,DEA1E,91.8052275736206,79066.3052278781,73165.83468848417,112108.9402484838,264341.0801648461,264.3410801648461,2879.3684973207573
05378032,Wermelskirchen,Stadt,DEA2B,75.12239072732335,79056.01265079748,73156.31021417073,112094.34629590675,264306.66916087497,264.30666916087495,3518.347414158399
07311000,Frankenthal (Pfalz),Stadt,DEB31,43.686627749335116,78863.25594807343,72977.93834000823,111821.03455323841,263662.2288413201,263.6622288413201,6035.3074252872
05362036,Pulheim,Stadt,DEA27,71.99560788973855,77920.82789859714,72105.84074198545,110484.75597562286,260511.42461620542,260.51142461620543,3618.4349608545467
05170016,Hünxe,Gemeinde,DEA1F,106.94907570823345,77409.03932434392,71632.24534491525,109759.08560914434,258800.3702784035,258.80037027840353,2419.846722045863
05370004,Erkelenz,Stadt,DEA29,117.46005989598129,77104.74102728207,71350.65587599235,109327.6178745044,257783.01477777885,257.7830147777789,2194.6439922307454
05774028,Lichtenau,Stadt,DEA47,192.64276694187916,76674.05546646407,70952.11102866818,108716.94431812062,256343.11081325286,256.34311081325285,1330.6656402552205
05162028,Rommerskirchen,Gemeinde,DEA1D,60.14811265579399,76542.9940979539,70830.83035930066,108531.1110344123,255904.93549166684,255.90493549166683,4254.5796400315785
09263000,Straubing,Stadt,DE223,67.6414348813164,76324.3297129112,70628.48421194765,108221.0645183069,255173.87844316577,255.17387844316576,3772.4492227418536
05954004,Breckerfeld,Stadt,DEA56,58.71636338833338,75953.74928674802,70285.55904146838,107695.61466031446,253934.92298853086,253.93492298853087,4324.77265850198
08416041,Tübingen,Stadt,DE142,107.9897912459557,75136.73026698474,69529.51159034416,106537.15485617252,251203.39671350142,251.20339671350143,2326.1772600464137
05954008,Ennepetal,Stadt,DEA56,57.85325957292563,74837.26374471358,69252.39331600367,106112.5381454895,250202.19520620676,250.20219520620677,4324.772658501981
07313000,Landau in der Pfalz,Stadt,DEB33,82.97508067568353,73969.66723148907,68449.54281122869,104882.36398494718,247301.57402766493,247.30157402766494,2980.431859949231
05962036,Meinerzhagen,Stadt,DEA58,115.3373777870489,73792.12746794682,68285.25228377168,104630.62849932759,246708.00825104612,246.70800825104612,2139.0117669100387
05770044,Stemwede,Gemeinde,DEA46,166.0650578839057,73586.8569961806,68095.30050392839,104339.5733527935,246021.7308529025,246.0217308529025,1481.4780061973884
08118076,Sachsenheim,Stadt,DE115,57.86711451146053,73396.76729156767,67919.39659816709,104070.04317461088,245386.20706434562,245.38620706434563,4240.512234556764
09464000,Hof,Stadt,DE244,58.21405295646215,72824.94904453726,67390.25135464646,103259.25610792603,243474.45650710975,243.47445650710975,4182.400024427134
05378024,Overath,Stadt,DEA2B,68.86607665703353,72472.1001914154,67063.73450548881,102758.9480326038,242294.782729508,242.294782729508,3518.347414158399
05758012,Herford,Stadt,DEA43,79.18104172475331,72232.99120667626,66842.46947483477,102419.91290498876,241495.3735864998,241.4953735864998,3049.9140744570973
05978032,Selm,Stadt,DEA5C,60.462881212869824,71935.86921533053,66567.52076642522,101998.62052919994,240502.0105109557,240.5020105109557,3977.6802839452457
05378012,Kürten,Gemeinde,DEA2B,68.15385379395082,71722.5833146372,66370.15172399256,101696.20022224665,239788.9352608764,239.7889352608764,3518.3474141583984
05774032,Paderborn,Stadt,DEA47,179.69814500760427,71521.94580807006,66184.48716567672,101411.7142054724,239118.14717921917,239.11814717921916,1330.6656402552205
05166016,Nettetal,Stadt,DEA1E,83.02218656728395,71502.00176292458,66166.03148210929,101383.43533549004,239051.46858052394,239.05146858052393,2879.3684973207573
05362016,Elsdorf,Stadt,DEA27,65.64630414759154,71048.97809179426,65746.81554763054,100741.0883391113,237536.88197853608,237.5368819785361,3618.434960854547
05978024,Lünen,Stadt,DEA5C,59.430793912079174,70707.94068134138,65431.228690196454,100257.52783175264,236396.69720329047,236.39669720329047,3977.6802839452457
06433011,Riedstadt,Stadt,DE717,73.79253186300078,70617.07866069188,65347.14741735661,100128.693623369,236092.9197014175,236.09291970141751,3199.414815305902
05162020,Korschenbroich,Stadt,DEA1D,55.417962910371195,70523.52302795918,65260.57354826077,99996.04011427054,235780.13669049047,235.78013669049048,4254.579640031579
05758036,Vlotho,Stadt,DEA43,76.82439986655493,70083.14211511887,64853.05688264733,99371.61941695961,234307.81841472583,234.30781841472583,3049.9140744570973
09764000,Memmingen,Stadt,DE274,69.8078425597621,69858.79180512809,64645.44913310366,99053.51076846529,233557.75170669705,233.55775170669705,3345.7236772035976
03459024,Melle,Stadt,DE94E,253.56653682533283,69801.61166973054,64592.53617198946,98972.43445708061,233366.5822988006,233.3665822988006,920.336670684402
09762000,Kaufbeuren,Stadt,DE272,40.43194237656317,69679.42000945196,64479.46329232867,98799.17762534232,232958.06092712295,232.95806092712294,5761.7331059058815
05382012,Bornheim,Stadt,DEA2C,82.23230765134342,69371.62946292624,64194.64218957353,98362.75819370139,231929.02984620119,231.9290298462012,2820.412517541847
16056000,Eisenach,Stadt,DEG0N,104.50840243856705,69167.39506543076,64005.649165025505,98073.17210770037,231246.21633815664,231.24621633815664,2212.7045380307063
05562004,Castrop-Rauxel,Stadt,DEA36,51.84065473026889,68593.06558243737,63474.18009121068,97258.8243333067,229326.07000695475,229.32607000695475,4423.672332075218
09363000,Weiden i.d. OPf.,Stadt,DE233,70.58299906451415,68577.09879238727,63459.4048526569,97236.18485487752,229272.6884999217,229.2726884999217,3248.2707102083077
09361000,Amberg,Stadt,DE231,50.408360340525,68260.75217092203,63166.66618801737,96787.63367518791,228215.05203412732,228.21505203412732,4527.325437535755
05774016,Büren,Stadt,DEA47,170.87031242846095,68008.36605853238,62933.114860134396,96429.77276956078,227371.25368822756,227.37125368822757,1330.6656402552205
05754008,Gütersloh,Stadt,DEA42,111.99497009971657,67931.29846927115,62861.798583504635,96320.49782956355,227113.59488233936,227.11359488233936,2027.8910265356117
05978028,Schwerte,Stadt,DEA5C,56.582074618101466,67318.6695375913,62294.888228815784,95451.84486673387,225065.40263314094,225.06540263314093,3977.680283945246
09463000,Coburg,Stadt,DE243,48.0295215962633,67275.83794739081,62255.25302594378,95391.1135074945,224922.2044808291,224.9222044808291,4682.999059860052
09561000,Ansbach,Stadt,DE251,99.84886702713479,67116.03398397022,62107.37473143516,95164.52579816677,224387.93451357214,224.38793451357213,2247.2757197394417
08226013,Eberbach,Stadt,DE128,80.45054829709835,67010.20157773468,62009.44026596347,95014.46492365371,224034.10676735186,224.03410676735186,2784.7430689969856
05754032,Rietberg,Stadt,DEA42,110.3168403080226,66913.41761579855,61919.878987753866,94877.23393284867,223710.5305364011,223.71053053640108,2027.8910265356114
05958040,Schmallenberg,Stadt,DEA57,303.2275678433233,66539.43623143058,61573.806661920804,94346.9618206851,222460.2047140365,222.46020471403648,733.6410943644179
05978012,Fröndenberg/Ruhr,Stadt,DEA5C,55.76421252169004,66345.6159942695,61394.45062156277,94072.14208142682,221812.2086972591,221.8122086972591,3977.680283945246
08115021,Herrenberg,Stadt,DE112,65.84555426296141,66329.06438200065,61379.134204239424,94048.67337746364,221756.87196370374,221.75687196370373,3367.8336289507633
08216013,Forbach,Gemeinde,DE124,131.87150926718027,66210.23216458851,61269.1700627536,93880.1799348644,221359.58216220653,221.35958216220652,1678.600505843287
09565000,Schwabach,Stadt,DE255,40.79811612041275,65924.02686906751,61004.3233713759,93474.36645614049,220402.7166965839,220.4027166965839,5402.276812146935
05382036,Much,Gemeinde,DEA2C,77.86040934628478,65683.47187705351,60781.720244437565,93133.28101970273,219598.4731411938,219.5984731411938,2820.4125175418467
07317000,Pirmasens,Stadt,DEB37,61.59202857526869,65429.93910461394,60547.10782815024,92773.79425281085,218750.84118557503,218.75084118557504,3551.6096197132074
10043114,Neunkirchen,Stadt,DEC03,74.33318933357167,65329.3938024598,60454.065906753814,92631.2300184131,218414.6897276267,218.41468972762672,2938.3199037442946
05554012,Borken,Stadt,DEA34,152.81277743124184,64808.90746898158,59972.42183696804,91893.22700825748,216674.55631420712,216.6745563142071,1417.9086327496398
03241005,Garbsen,Stadt,DE929,79.45923177405507,64548.70454575172,59731.63704233729,91524.28256487164,215804.62415296063,215.80462415296063,2715.916317522527
