cluster_0,cluster_1,name_0,name_1,voltage_kv,egon_segments,egon_max_cables,egon_circuits,jao_single_hop,jao_multi_hop,jao_total_traversals,diff_vs_single,diff_vs_total,egon_length_km,cables_detail,sh_names,mh_names
osm_152261133,osm_32151621,Karlsruhe-Daxlanden,220-kV-Umspannwerk Kuppenheim,220.0,2,3,1,2,0,2,-1.0,-1.0,39.0,"[3, 3]",Y-Daxlanden (-Buehl - Kuppenheim) rt; Y-Daxlanden (-Kuppenheim - Weier) ge,
osm_152261133,osm_48057110,Karlsruhe-Daxlanden,Philippsburg,380.0,1,3,1,2,0,2,-1.0,-1.0,31.1,[3],Daxlanden - Philippsburg ge; Daxlanden - Philippsburg rt,
osm_152261133,spatial_104,Karlsruhe-Daxlanden,spatial_104,220.0,1,3,1,0,2,2,,-1.0,10.2,[3],,Birkenfeld - Daxlanden ge; Daxlanden - Oberwald rt
osm_152261133,spatial_38737,Karlsruhe-Daxlanden,spatial_38737,220.0,1,6,2,0,2,2,,0.0,2.8,[6],,Daxlanden - KarlsruheWest ge; Daxlanden - KarlsruheWest rt
osm_152261133,spatial_39997,Karlsruhe-Daxlanden,spatial_39997,220.0,2,3,1,0,1,1,,0.0,7.1,"[3, 3]",,Altlussheim - Daxlanden bl
osm_152403632,osm_22767509,Station Dauersberg,Station Siegburg,220.0,2,3,1,2,0,2,-1.0,-1.0,101.6,"[3, 3]",Dauersberg - Siegburg LEUSHD N ; Dauersberg - Siegburg LEUSHD S ,
osm_152403632,osm_22767509,Station Dauersberg,Station Siegburg,380.0,1,3,1,0,2,2,,-1.0,48.6,[3],,Dauersberg - Sechtem SIEGTA N ; Dauersberg - Sechtem SIEGTA S 
osm_152403632,osm_92165128,Station Dauersberg,Station Linde,380.0,1,3,1,1,1,2,0.0,-1.0,70.0,[3],Dauersberg - Linde DAURSB O ,Dauersberg - Halfeshof DAURSB W 
osm_152403632,spatial_6943,Station Dauersberg,spatial_6943,220.0,1,3,1,0,2,2,,-1.0,21.9,[3],,Dauersberg - Setzer Wiese HELLER O ; Dauersberg - Setzer Wiese HELLER W 
osm_152403632,spatial_9919,Station Dauersberg,spatial_9919,380.0,2,3,1,0,4,4,,-3.0,10.8,"[3, 3]",,Dauersberg - Limburg LIMBG W ; Y-Dauersberg (-Asslar - Limburg) WESTW W1 ; Y-Dauersberg (-Asslar - Limburg) WW1; Dillenburg - Dauersberg WO2
osm_152924498,osm_276249131,UA Mutterstadt,Umspannwerk Maximiliansau,220.0,1,3,1,1,1,2,0.0,-1.0,44.9,[3],Maximiliansau - Mutterstadt BIENWD W ,BASF - Maximiliansau WEINGT
osm_152924498,spatial_15616,UA Mutterstadt,spatial_15616,220.0,2,6,2,0,0,0,,,22.0,"[6, 6]",,
osm_152924498,spatial_7690,UA Mutterstadt,spatial_7690,220.0,2,3,1,0,2,2,,-1.0,25.0,"[3, 3]",,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S ; BASF - Maximiliansau WEINGT
osm_152924508,spatial_9500,BASF,spatial_9500,220.0,2,3,1,0,1,1,,0.0,11.0,"[3, 3]",,BASF - Maximiliansau WEINGT
osm_152973139,osm_160929097,Amprion Station Rheinau,Umspannwerk Weinheim,220.0,1,3,1,0,0,0,,,12.8,[3],,
osm_152973139,osm_163093653,Amprion Station Rheinau,GKM Station B,220.0,2,6,2,0,2,2,,0.0,5.4,"[3, 6]",,Altlussheim - GKM bl; Y-Neurott (-GKM - Weinheim) rt
osm_152973139,osm_207248812,Amprion Station Rheinau,Neurott,220.0,1,3,1,0,1,1,,0.0,11.1,[3],,Y-Neurott (-GKM - Weinheim) rt
osm_152973139,osm_409305507,Amprion Station Rheinau,Umspannwerk Altlußheim,220.0,2,3,1,0,1,1,,0.0,33.2,"[3, 3]",,Altlussheim - GKM bl
osm_152973139,spatial_19949,Amprion Station Rheinau,spatial_19949,380.0,1,3,1,0,0,0,,,1.9,[3],,
osm_152973139,spatial_19951,Amprion Station Rheinau,spatial_19951,380.0,1,3,1,0,0,0,,,1.3,[3],,
osm_152973139,spatial_35136,Amprion Station Rheinau,spatial_35136,380.0,1,3,1,2,0,2,-1.0,-1.0,84.1,[3],Hoheneck - Rheinau KUGELB O ; Hoheneck - Rheinau KUGELB W ,
osm_152973139,spatial_38880,Amprion Station Rheinau,spatial_38880,380.0,1,3,1,0,0,0,,,3.7,[3],,
osm_152973139,spatial_40346,Amprion Station Rheinau,spatial_40346,380.0,1,3,1,0,0,0,,,53.6,[3],,
osm_152973139,spatial_8147,Amprion Station Rheinau,spatial_8147,220.0,1,3,1,0,0,0,,,16.4,[3],,
osm_153328698,osm_41334805,Gemeinschaftskraftwerk Neckarwestheim 2 (GKN2),Drehstromschaltwerk Neckarwestheim,380.0,1,3,1,0,1,1,,0.0,4.5,[3],,GKN2 - Grossgartach sw
osm_154869247,osm_395847307,Umspannwerk Bandstahl,Station Weißenthurm,220.0,2,3,1,0,0,0,,,4.3,"[3, 3]",,
osm_156402422,osm_89352550,Homburg,Schaltanlage St. Barbara,220.0,2,3,1,0,1,1,,0.0,20.9,"[3, 3]",,Y-Uchtelfangen (-Homburg - Mutterstadt) OTTERB S 
osm_156673636,osm_156960655,Borken,Umspannwerk Bergshausen,380.0,1,6,2,2,0,2,0.0,0.0,29.7,[6],Bergshausen - Borken 2; Bergshausen - Borken 1,
osm_156673636,spatial_12024,Borken,spatial_12024,380.0,1,3,1,0,2,2,,-1.0,26.9,[3],,Borken - Giessen/N 2; Borken - Giessen/N 1
osm_156673636,spatial_1592,Borken,spatial_1592,380.0,1,3,1,0,1,1,,0.0,28.6,[3],,Borken - Mecklar 2
osm_156673636,spatial_669,Borken,spatial_669,380.0,2,3,1,2,0,2,-1.0,-1.0,37.1,"[3, 3]",Y-Waldeck (-Borken - Twistetal) 3; Y-Waldeck (-Borken - Twistetal) 2,
osm_156673637,osm_167352587,Umspannwerk Weida,Umspannwerk Herlasgrün,220.0,2,3,1,0,0,0,,,64.2,"[3, 3]",,
osm_156673637,spatial_10272,Umspannwerk Weida,spatial_10272,220.0,2,3,1,0,1,1,,0.0,112.3,"[3, 3]",,Eula - Weida 208
osm_156673637,spatial_40312,Umspannwerk Weida,spatial_40312,380.0,1,3,1,0,0,0,,,38.7,[3],,
osm_156673637,spatial_9717,Umspannwerk Weida,spatial_9717,380.0,2,3,1,0,2,2,,-1.0,118.6,"[3, 3]",,Röhrsdorf - Weida 573; Remptendorf - Röhrsdorf 574
osm_156673637,spatial_9746,Umspannwerk Weida,spatial_9746,380.0,1,3,1,0,2,2,,-1.0,42.7,[3],,Remptendorf - Röhrsdorf 574; Remptendorf - Weida 575
osm_156676050,osm_207248812,Heidelberg-Süd,Neurott,220.0,2,3,1,2,0,2,-1.0,-1.0,4.9,"[3, 3]",Neurott - Heidelberg Sued ge; Neurott - Heidelberg Sued rt,
osm_156676050,spatial_8147,Heidelberg-Süd,spatial_8147,220.0,2,3,1,0,0,0,,,6.7,"[3, 3]",,
osm_156960655,osm_456386244,Umspannwerk Bergshausen,Sandershausen/Ost,380.0,2,3,1,0,1,1,,0.0,23.0,"[3, 3]",,Y-Voerden (-Bergshausen - Grohnde) 1
osm_156973363,spatial_4010,Station Welper,spatial_4010,220.0,1,3,1,1,0,1,0.0,0.0,1.7,[3],Y-Welper (-Bochum - Hattingen) WELPER O ,
osm_157164284,spatial_10271,Wolkramshausen,spatial_10271,220.0,1,3,1,0,2,2,,-1.0,158.1,[3],,Eula - Wolkramshausen 357; Eula - Wolkramshausen 358
osm_157164284,spatial_39289,Wolkramshausen,spatial_39289,220.0,1,3,1,0,2,2,,-1.0,66.0,[3],,Vieselbach - Wolkramshausen 367; Vieselbach - Wolkramshausen 368
osm_157328339,osm_157806991,Umspannwerk Streumen,Schaltwerk Bärwalde,380.0,1,3,1,2,0,2,-1.0,-1.0,93.3,[3],Bärwalde - Streumen 557; Bärwalde - Streumen 558,
osm_157328339,osm_940922557,Umspannwerk Streumen,Umspannwerk Ragow,380.0,2,3,1,2,0,2,-1.0,-1.0,176.6,"[3, 3]",Ragow - Streumen 561; Ragow - Streumen 562,
osm_157328339,osm_946206351,Umspannwerk Streumen,Umspannwerk Eula,380.0,2,3,1,2,0,2,-1.0,-1.0,167.8,"[3, 3]",Streumen - Eula 585; Streumen - Eula 586,
osm_157328339,spatial_39945,Umspannwerk Streumen,spatial_39945,380.0,1,3,1,0,0,0,,,41.7,[3],,
osm_157328339,spatial_40329,Umspannwerk Streumen,spatial_40329,380.0,1,3,1,0,0,0,,,4.5,[3],,
osm_157328339,spatial_9717,Umspannwerk Streumen,spatial_9717,380.0,1,3,1,0,2,2,,-1.0,82.4,[3],,Streumen - Röhrsdorf 571; Streumen - Röhrsdorf 572
osm_157421330,osm_23744346,Atlantic,Umspannwerk Maade,220.0,1,3,1,0,0,0,,,0.7,[3],,
osm_157421333,osm_23744346,Umspannwerk Kraftwerk Wilhelmshaven,Umspannwerk Maade,220.0,1,3,1,0,0,0,,,2.4,[3],,
osm_157449983,spatial_2078,NA,spatial_2078,380.0,2,3,1,0,0,0,,,1.6,"[3, 3]",,
osm_157450001,osm_61918154,NA,Hanekenfähr,380.0,1,3,1,0,0,0,,,1.1,[3],,
osm_157454065,osm_61918154,NA,Hanekenfähr,220.0,2,3,1,0,0,0,,,1.0,"[3, 3]",,
osm_157628351,spatial_6684,Bergkamen A,spatial_6684,380.0,1,3,1,0,0,0,,,7.0,[3],,
osm_157806991,osm_30164703,Schaltwerk Bärwalde,Umspannwerk Graustein,380.0,2,3,1,2,0,2,-1.0,-1.0,42.8,"[3, 3]",Graustein - Bärwalde 565; Graustein - Bärwalde 566,
osm_157806991,osm_941805476,Schaltwerk Bärwalde,Umspannwerk Schmölln,380.0,2,3,1,2,0,2,-1.0,-1.0,90.9,"[3, 3]",Bärwalde - Schmölln 551; Bärwalde - Schmölln 552,
osm_157806991,spatial_11934,Schaltwerk Bärwalde,spatial_11934,380.0,2,3,1,0,0,0,,,8.0,"[3, 3]",,
osm_157806991,spatial_40366,Schaltwerk Bärwalde,spatial_40366,380.0,1,3,1,0,0,0,,,38.6,[3],,
osm_158253525,osm_25943440,Umspannwerk Paderborn Süd,Elsen,220.0,1,3,1,0,0,0,,,6.7,[3],,
osm_160533153,osm_23284340,Beerfelden,Umspannwerk Urberach,220.0,1,3,1,0,0,0,,,52.7,[3],,
osm_160584794,osm_395847307,Station Koblenz,Station Weißenthurm,220.0,1,3,1,0,0,0,,,10.7,[3],,
osm_160584794,osm_395847307,Station Koblenz,Station Weißenthurm,380.0,2,3,1,2,0,2,-1.0,-1.0,18.9,"[3, 3]",Koblenz - Weissenthurm KOBLNZ N ; Koblenz - Weissenthurm METTER ,
osm_160584794,spatial_34868,Station Koblenz,spatial_34868,220.0,1,3,1,0,0,0,,,77.0,[3],,
osm_160584794,spatial_8615,Station Koblenz,spatial_8615,380.0,1,3,1,0,0,0,,,8.6,[3],,
osm_160584794,spatial_9396,Station Koblenz,spatial_9396,380.0,1,3,1,0,1,1,,0.0,39.3,[3],,Koblenz - Limburg NASSAU 
osm_163093653,spatial_15616,GKM Station B,spatial_15616,220.0,1,3,1,0,0,0,,,0.9,[3],,
osm_166604822,spatial_12946,Markersbach,spatial_12946,380.0,2,3,1,0,0,0,,,34.4,"[3, 3]",,
osm_169244940,spatial_36421,Station Kelsterbach,spatial_36421,380.0,2,3,1,0,2,2,,-1.0,1.9,"[3, 3]",,Bischofsheim - Kelsterbach KELSTB N ; Kelsterbach - Kriftel TREBUR N 
osm_170123812,spatial_35963,Umspannwerk Vierraden,spatial_35963,220.0,2,3,1,0,1,1,,0.0,1.2,"[3, 3]",,Vierraden - Pasewalk 306
osm_170123812,spatial_5283,Umspannwerk Vierraden,spatial_5283,380.0,2,3,1,0,0,0,,,50.4,"[3, 3]",,
osm_172997498,osm_274630377,Umspannwerk Sandershausen,Würgassen,220.0,1,3,1,0,0,0,,,45.6,[3],,
osm_172997498,spatial_10008,Umspannwerk Sandershausen,spatial_10008,220.0,2,3,1,0,0,0,,,14.6,"[3, 3]",,
osm_173112252,spatial_39245,Umspannwerk Crossen,spatial_39245,220.0,2,3,1,0,0,0,,,59.6,"[3, 3]",,
osm_177829920,osm_32042992,Diele,Rhede,380.0,2,3,1,1,1,2,0.0,-1.0,26.0,"[3, 3]",Y-Rhede (-Diele - Doerpen/W) schwarz,Diele - Doerpen/W gelb
osm_177829920,spatial_8718,Diele,spatial_8718,380.0,1,3,1,0,0,0,,,13.6,[3],,
osm_18629425,osm_23907283,Umspannwerk Oberbachern,Hauptumspannwerk Menzing,380.0,1,3,1,0,0,0,,,15.9,[3],,
osm_18629425,osm_24158385,Umspannwerk Oberbachern,Umspannwerk Neufinsing,220.0,1,3,1,2,0,2,-1.0,-1.0,37.7,[3],Neufinsing - Oberbachern 264; Neufinsing - Oberbachern 263,
osm_18629425,spatial_13,Umspannwerk Oberbachern,spatial_13,380.0,1,3,1,0,2,2,,-1.0,37.5,[3],,Oberbachern - Ottenhofen 462; Oberbachern - Ottenhofen 461
osm_18629425,spatial_40132,Umspannwerk Oberbachern,spatial_40132,220.0,1,6,2,0,2,2,,0.0,25.4,[6],,Oberbachern - Oberbrunn 270; Oberbachern - Oberbrunn 269
osm_18629425,spatial_40384,Umspannwerk Oberbachern,spatial_40384,380.0,1,6,2,0,2,2,,0.0,7.5,[6],,Meitingen - Oberbachern 419; Meitingen - Oberbachern 420
osm_198448981,osm_373967500,Umspannwerk Waldlaubersheim,Bacharach,380.0,2,3,1,1,1,2,0.0,-1.0,30.6,"[3, 3]",Y-Bacharach (-Buerstadt - Waldlaubersheim) WONNEG O ,Waldlaubersheim - Weissenthurm SOONWD W 
osm_198448981,spatial_8617,Umspannwerk Waldlaubersheim,spatial_8617,380.0,2,3,1,0,2,2,,-1.0,14.7,"[3, 3]",,Y-Buerstadt (-Bacharach - Waldlaubersheim) WONNEG O ; Buerstadt - Waldlaubersheim WONNEG W
osm_201153704,osm_22765517,Kraftwerkschaltanlage Knapsack 1,Station Knapsack,380.0,1,3,1,0,0,0,,,0.6,[3],,
osm_201153704,osm_22766160,Kraftwerkschaltanlage Knapsack 1,Station Sechtem,220.0,1,3,1,0,0,0,,,13.6,[3],,
osm_202747445,osm_24042358,Umspannwerk Gießen Nord,Umspannwerk Karben,380.0,1,3,1,2,0,2,-1.0,-1.0,48.4,[3],Giessen/N - Karben 2; Giessen/N - Karben 1,
osm_202747445,osm_24536211,Umspannwerk Gießen Nord,Umspannwerk Aßlar,380.0,1,3,1,1,1,2,0.0,-1.0,12.4,[3],Giessen/N - Asslar 4,Giessen/N - Dillenburg 3
osm_202747445,spatial_12025,Umspannwerk Gießen Nord,spatial_12025,380.0,1,3,1,0,2,2,,-1.0,34.3,[3],,Borken - Giessen/N 2; Borken - Giessen/N 1
osm_203791988,spatial_19915,NA,spatial_19915,380.0,1,9,3,0,0,0,,,0.2,[9],,
osm_206289192,osm_797009308,Meppen,Niederlangen,380.0,1,3,1,1,1,2,0.0,-1.0,19.5,[3],Meppen - Niederlangen EMSLD OW    ,Hanekenfaehr - Doerpen/W EWBL
osm_206289192,spatial_2087,Meppen,spatial_2087,380.0,2,3,1,0,2,2,,-1.0,77.8,"[3, 3]",,Hanekenfaehr - Meppen MEPPEN ; Hanekenfaehr - Doerpen/W EWBL
osm_207248812,osm_46584363,Neurott,Umspannwerk Wiesloch,220.0,1,3,1,1,0,1,0.0,0.0,9.6,[3],Neurott - Wiesloch bl,
osm_207248812,spatial_13871,Neurott,spatial_13871,380.0,2,3,1,0,2,2,,-1.0,4.4,"[3, 3]",,Neurott - Philippsburg gn; Y-Neurott (-Hueffenhardt - Wiesloch) ge
osm_207756597,osm_54359256,KW Weiher,Umspannwerk Uchtelfangen,220.0,1,3,1,0,0,0,,,5.6,[3],,
osm_22690852,osm_23084554,Umspannwerk Bocklemünd,Umspannanlage Brauweiler,220.0,2,3,1,2,0,2,-1.0,-1.0,8.5,"[3, 3]",Bocklemuend - Brauweiler BOCKLE N ; Bocklemuend - Brauweiler BOCKLE S ,
osm_22720647,osm_28008024,Hamburg Nord,Hamburg Nord,220.0,1,3,1,0,4,4,,-3.0,3.3,[3],,Hamburg/N - Brokdorf blau; Hamburg/N - Itzehoe/W rot; Hamburg/N - Luebeck rot; Hamburg/N - Luebeck gelb
osm_22720647,spatial_120,Hamburg Nord,spatial_120,380.0,1,3,1,0,2,2,,-1.0,41.5,[3],,Hamburg/Nord - Brunsbüttel 951; Hamburg/Nord - Brunsbüttel 952
osm_22720647,spatial_15935,Hamburg Nord,spatial_15935,380.0,2,3,1,0,2,2,,-1.0,0.4,"[3, 3]",,Audorf/S - Hamburg/N weiss; Hamburg/N - Dollern blau
osm_22720647,spatial_39312,Hamburg Nord,spatial_39312,380.0,2,3,1,0,2,2,,-1.0,0.8,"[3, 3]",,Hamburg/Ost - Hamburg/Nord 961; Hamburg/Ost - Hamburg/Nord 962
osm_22761692,osm_22761839,UW Fühlingen,Station Opladen,220.0,2,3,1,1,1,2,0.0,-1.0,5.0,"[3, 3]",Fuehlingen - Opladen KASSEL S ,Y-Opladen (-Brauweiler - Rommerskirchen) STOMM N 
osm_22761692,osm_22761839,UW Fühlingen,Station Opladen,380.0,1,3,1,0,0,0,,,5.2,[3],,
osm_22761692,osm_24839976,UW Fühlingen,Umspannwerk Rommerskirchen,220.0,1,3,1,1,1,2,0.0,-1.0,17.1,[3],Fuehlingen - Rommerskirchen STOMM S ,Y-Opladen (-Brauweiler - Rommerskirchen) STOMM N 
osm_22761692,spatial_34790,UW Fühlingen,spatial_34790,380.0,1,3,1,0,0,0,,,2.4,[3],,
osm_22761839,osm_24839976,Station Opladen,Umspannwerk Rommerskirchen,380.0,1,3,1,2,0,2,-1.0,-1.0,20.7,[3],Opladen - Rommerskirchen OPLADN N ; Opladen - Rommerskirchen OPLADN S ,
osm_22761839,osm_27871140,Station Opladen,Station Dünnwald,220.0,1,3,1,2,1,3,-1.0,-2.0,6.9,[3],Duennwald - Opladen DUENNW O ; Duennwald - Opladen DUENNW W ,Bayer - Duennwald FLITTA O
osm_22761839,osm_33816726,Station Opladen,Station Halfeshof,380.0,1,3,1,1,1,2,0.0,-1.0,16.5,[3],Halfeshof - Opladen LEICHL W ,Linde - Opladen LEICHL O 
osm_22761839,spatial_2529,Station Opladen,spatial_2529,380.0,2,3,1,0,2,2,,-1.0,13.5,"[3, 3]",,Y-Opladen (-Eiberg - Ohligs) OERKHS O ; Opladen - St. Peter RHFELD 
osm_22761839,spatial_3034,Station Opladen,spatial_3034,220.0,2,3,1,0,2,2,,-1.0,22.1,"[3, 3]",,Eller - Opladen ELLER O; Eiberg - Garenfeld HERDEK N
osm_22761839,spatial_34764,Station Opladen,spatial_34764,220.0,1,6,2,0,1,1,,1.0,1.8,[6],,Bayer - Duennwald FLITTA O
osm_22761839,spatial_37921,Station Opladen,spatial_37921,220.0,1,3,1,0,3,3,,-2.0,25.4,[3],,Y-Opladen (-Altenkleusheim - Garenfeld) BIGGE W ; Y-Opladen (-Altenkleusheim - Bixterheide) BIGGE O ; Eiberg - Garenfeld HERDEK N
osm_22765517,osm_23084554,Station Knapsack,Umspannanlage Brauweiler,220.0,1,3,1,0,0,0,,,12.9,[3],,
osm_22765517,osm_23084554,Station Knapsack,Umspannanlage Brauweiler,380.0,1,3,1,1,0,1,0.0,0.0,12.8,[3],Brauweiler - Knapsack BURBAC O ,
osm_22765517,spatial_2487,Station Knapsack,spatial_2487,380.0,1,3,1,0,1,1,,0.0,4.5,[3],,Knapsack - Sechtem WABERG W 
osm_22766160,osm_22767509,Station Sechtem,Station Siegburg,220.0,2,3,1,2,0,2,-1.0,-1.0,32.6,"[3, 3]",Sechtem - Siegburg TROISD O ; Sechtem - Siegburg TROISD W ,
osm_22766160,osm_22767509,Station Sechtem,Station Siegburg,380.0,1,3,1,0,2,2,,-1.0,11.6,[3],,Dauersberg - Sechtem SIEGTA N ; Dauersberg - Sechtem SIEGTA S 
osm_22766160,osm_23084554,Station Sechtem,Umspannanlage Brauweiler,380.0,2,3,1,0,2,2,,-1.0,48.0,"[3, 3]",,Rommerskirchen - Sechtem VILLE O ; Rommerskirchen - Sechtem VILLE W 
osm_22766160,osm_32148946,Station Sechtem,Station Bollenacker,220.0,1,3,1,2,0,2,-1.0,-1.0,8.1,[3],Y-Sechtem (-Brauweiler - Bollenacker) GODORF O; Bollenacker - Sechtem OLEFIN W,
osm_22766160,osm_42423415,Station Sechtem,Meckenheim,220.0,1,3,1,0,1,1,,0.0,22.4,[3],,Sechtem - Weissenthurm NETTE O 
osm_22766160,osm_42423415,Station Sechtem,Meckenheim,380.0,1,3,1,1,1,2,0.0,-1.0,20.9,[3],Meckenheim - Sechtem BGEIST W ,Sechtem - Weissenthurm MITREI 
osm_22766160,spatial_2487,Station Sechtem,spatial_2487,380.0,2,3,1,0,3,3,,-2.0,16.6,"[3, 3]",,Y-Sechtem (-Oberzier - Paffendorf) SECHTM S ; Y-Sechtem (-Oberzier - Paffendorf) SECHTM N ; Knapsack - Sechtem WABERG W 
osm_22766160,spatial_2963,Station Sechtem,spatial_2963,380.0,2,3,1,0,1,1,,0.0,53.7,"[3, 3]",,Liessem - Sechtem LIESSM O 
osm_22767509,osm_22796434,Station Siegburg,Station Stockem,220.0,1,3,1,1,1,2,0.0,-1.0,3.3,[3],Y-Siegburg (-Gremberghoven - Stockem) GREMBG O ,Gremberghoven - Siegburg GREMBG W 
osm_22767509,spatial_40125,Station Siegburg,spatial_40125,220.0,1,3,1,0,0,0,,,1.5,[3],,
osm_22796434,osm_29374542,Station Stockem,Station Gremberghoven,220.0,1,3,1,1,1,2,0.0,-1.0,10.8,[3],Y-Gremberghoven (-Siegburg - Stockem) GREMBG O ,Gremberghoven - Siegburg GREMBG W 
osm_22944791,osm_38584673,Station Bergmannsglück,Station Bellendorf,220.0,2,3,1,1,1,2,0.0,-1.0,2.7,"[3, 3]",Y-Bergmannsglueck (-Bellendorf - Kusenhorst) POLSUM S ,Bergmannsglueck - Niederrhein SHERMB N 
osm_22944791,spatial_3925,Station Bergmannsglück,spatial_3925,220.0,2,3,1,0,2,2,,-1.0,9.0,"[3, 3]",,Bergmannsglueck - Buescherhof BUER S ; Y-Bergmannsglueck (-Eiberg - Gelsenberg) GLADBK W 
osm_229565743,spatial_1366,Blockland,spatial_1366,220.0,2,3,1,0,2,2,,-1.0,18.5,"[3, 3]",,Sottrum - Blockland blau; Y-Huntorf (-Blockland - Conneforde) weiss
osm_22960899,osm_41334805,Umspannwerk Mühlhausen,Drehstromschaltwerk Neckarwestheim,380.0,1,3,1,0,1,1,,0.0,23.7,[3],,Y-Grossgartach (-Endersbach - Muelhausen) gn
osm_22960899,spatial_8410,Umspannwerk Mühlhausen,spatial_8410,380.0,1,3,1,1,3,4,0.0,-3.0,8.4,[3],Y-Muehlhausen (-Endersbach - Grossgartach) gn,Altbach - Muehlhausen ws; Muehlhausen - Pulverdingen bl; Y-Grossgartach (-Endersbach - Muelhausen) gn
osm_22964137,osm_32472806,Station Kruckel,Station Mengede,380.0,1,3,1,1,1,2,0.0,-1.0,13.8,[3],Kruckel - Mengede KIRCHL O ,Mengede - Witten WITTEN W 
osm_22964137,spatial_18491,Station Kruckel,spatial_18491,380.0,1,3,1,0,0,0,,,5.9,[3],,
osm_22964137,spatial_3540,Station Kruckel,spatial_3540,380.0,1,3,1,0,2,2,,-1.0,8.1,[3],,Kruckel - Witten PERSEBEK ; Mengede - Witten WITTEN W 
osm_22964137,spatial_36663,Station Kruckel,spatial_36663,380.0,1,3,1,0,2,2,,-1.0,9.5,[3],,Y-Kruckel (-Lippborg - Uentrop) HAARST O ; Kruckel - Unna SHWERT N 
osm_22973052,spatial_39975,Umspannwerk Wuhlheide,spatial_39975,220.0,2,3,1,0,2,2,,-1.0,12.5,"[3, 3]",,Wuhlheide - Thyrow 291; Wuhlheide (Abzweig) - Thyrow 302/2
osm_22973052,spatial_40106,Umspannwerk Wuhlheide,spatial_40106,220.0,1,3,1,0,0,0,,,2.2,[3],,
osm_22973052,spatial_698,Umspannwerk Wuhlheide,spatial_698,220.0,1,3,1,0,2,2,,-1.0,3.9,[3],,Marzahn - Wuhlheide 301; Marzahn - Wuhlheide(Abzweig) 302/1
osm_22973070,osm_30954714,Umspannwerk Marzahn,Umspannwerk Friedrichshain,380.0,2,6,2,2,0,2,0.0,0.0,11.3,"[6, 3]",Friedrichshain - Marzahn 921; Friedrichshain - Marzahn 922,
osm_22973070,spatial_698,Umspannwerk Marzahn,spatial_698,220.0,2,3,1,0,2,2,,-1.0,10.0,"[3, 3]",,Marzahn - Wuhlheide 301; Marzahn - Wuhlheide(Abzweig) 302/1
osm_23022100,osm_24462426,Station Polsum,Station Niederrhein,220.0,1,3,1,0,1,1,,0.0,29.1,[3],,Bergmannsglueck - Niederrhein SHERMB N 
osm_23022100,osm_24462426,Station Polsum,Station Niederrhein,380.0,1,3,1,1,1,2,0.0,-1.0,26.5,[3],Y-Niederrhein (-Kusenhorst - Nordlicht) LIPPE S ,Kusenhorst - Niederrhein LIPPE N 
osm_23022100,osm_29077623,Station Polsum,Umspannwerk Kusenhorst,380.0,2,3,1,1,2,3,0.0,-2.0,15.9,"[3, 3]",Y-Kusenhorst (-Niederrhein - Nordlicht) LIPPE S ,Kusenhorst - Rosenblumendelle KUSENH ; Kusenhorst - Niederrhein LIPPE N 
osm_23022100,osm_38584673,Station Polsum,Station Bellendorf,220.0,2,3,1,0,2,2,,-1.0,3.7,"[3, 3]",,Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S ; Bergmannsglueck - Niederrhein SHERMB N 
osm_23022100,spatial_2893,Station Polsum,spatial_2893,220.0,2,3,1,0,1,1,,0.0,6.7,"[3, 3]",,Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S 
osm_23022100,spatial_3009,Station Polsum,spatial_3009,380.0,1,3,1,0,2,2,,-1.0,12.4,[3],,Kusenhorst - Rosenblumendelle KUSENH ; Y-Nordlicht (-Kusenhorst - Niederrhein) LIPPE S 
osm_23022100,spatial_5655,Station Polsum,spatial_5655,380.0,2,3,1,0,0,0,,,8.1,"[3, 3]",,
osm_23067006,spatial_1815,Station Hüllen,spatial_1815,380.0,1,3,1,1,0,1,0.0,0.0,3.8,[3],Y-Huellen (-Kusenhorst - Mengede) WESTFL W ,
osm_23067006,spatial_3079,Station Hüllen,spatial_3079,380.0,1,3,1,0,1,1,,0.0,2.3,[3],,Eiberg - Huellen HUELLN W 
osm_23084417,osm_24462426,Station Pfalzdorf,Station Niederrhein,220.0,1,3,1,2,0,2,-1.0,-1.0,37.4,[3],Niederrhein - Pfalzdorf PFALZD N ; Niederrhein - Pfalzdorf PFALZD S ,
osm_23084554,osm_24839976,Umspannanlage Brauweiler,Umspannwerk Rommerskirchen,220.0,1,3,1,2,0,2,-1.0,-1.0,11.7,[3],Brauweiler - Rommerskirchen ROKI O ; Y-Brauweiler (-Opladen - Rommerskirchen) STOMM N ,
osm_23084554,osm_24839976,Umspannanlage Brauweiler,Umspannwerk Rommerskirchen,380.0,2,3,1,1,2,3,0.0,-2.0,17.3,"[3, 3]",Brauweiler - Rommerskirchen BRAUWL W ,Rommerskirchen - Sechtem VILLE O ; Rommerskirchen - Sechtem VILLE W 
osm_23084554,spatial_38288,Umspannanlage Brauweiler,spatial_38288,220.0,2,6,2,0,0,0,,,2.7,"[3, 6]",,
osm_23117075,spatial_39246,Umspannwerk Röhrsdorf,spatial_39246,380.0,2,3,1,0,0,0,,,0.7,"[3, 3]",,
